DATE ADDED TO CATALOG	PUBMEDID	FIRST AUTHOR	DATE	JOURNAL	LINK	STUDY	DISEASE/TRAIT	INITIAL SAMPLE SIZE	REPLICATION SAMPLE SIZE	REGION	CHR_ID	CHR_POS	REPORTED GENE(S)	MAPPED_GENE	UPSTREAM_GENE_ID	DOWNSTREAM_GENE_ID	SNP_GENE_IDS	UPSTREAM_GENE_DISTANCE	DOWNSTREAM_GENE_DISTANCE	STRONGEST SNP-RISK ALLELE	SNPS	MERGED	SNP_ID_CURRENT	CONTEXT	INTERGENIC	RISK ALLELE FREQUENCY	P-VALUE	PVALUE_MLOG	P-VALUE (TEXT)	OR or BETA	95% CI (TEXT)	PLATFORM [SNPS PASSING QC]	CNV	MAPPED_TRAIT	MAPPED_TRAIT_URI	STUDY ACCESSION	GENOTYPING TECHNOLOGY
2022-05-27	35181757	Wendt FR	2022-02-18	Mol Psychiatry	www.ncbi.nlm.nih.gov/pubmed/35181757	Using phenotype risk scores to enhance gene discovery for generalized anxiety disorder and posttraumatic stress disorder.	Post-traumatic stress disorder (mental health questionnaire or predicted)	497,803 European ancestry individuals	NA	17q21.31	17	45898049		MAPT, MAPT-IT1			ENSG00000186868, ENSG00000279685			rs62056789-A	rs62056789	0	62056789	non_coding_transcript_exon_variant	0	NR	1E-19	19.0		0.021979418	[0.017-0.027] unit decrease	Affymetrix [NR] (imputed)	N	post-traumatic stress disorder	http://www.ebi.ac.uk/efo/EFO_0001358	GCST90103929	Genome-wide genotyping array
2022-05-27	35181757	Wendt FR	2022-02-18	Mol Psychiatry	www.ncbi.nlm.nih.gov/pubmed/35181757	Using phenotype risk scores to enhance gene discovery for generalized anxiety disorder and posttraumatic stress disorder.	Post-traumatic stress disorder (mental health questionnaire or predicted)	497,803 European ancestry individuals	NA	6p22.1	6	29291732		LINC03003, LINC03003			ENSG00000290496, ENSG00000197171			rs145108206-A	rs145108206	0	145108206	non_coding_transcript_exon_variant	0	NR	8E-12	11.096910013008056		0.031030986	[0.022-0.04] unit increase	Affymetrix [NR] (imputed)	N	post-traumatic stress disorder	http://www.ebi.ac.uk/efo/EFO_0001358	GCST90103929	Genome-wide genotyping array
2022-05-27	35181757	Wendt FR	2022-02-18	Mol Psychiatry	www.ncbi.nlm.nih.gov/pubmed/35181757	Using phenotype risk scores to enhance gene discovery for generalized anxiety disorder and posttraumatic stress disorder.	Post-traumatic stress disorder (mental health questionnaire or predicted)	497,803 European ancestry individuals	NA	18q21.2	18	53183611		DCC			ENSG00000187323			rs17408393-A	rs17408393	0	17408393	intron_variant	0	NR	4E-8	7.3979400086720375		0.011260506	[0.0072-0.0153] unit decrease	Affymetrix [NR] (imputed)	N	post-traumatic stress disorder	http://www.ebi.ac.uk/efo/EFO_0001358	GCST90103929	Genome-wide genotyping array
2022-05-27	35181757	Wendt FR	2022-02-18	Mol Psychiatry	www.ncbi.nlm.nih.gov/pubmed/35181757	Using phenotype risk scores to enhance gene discovery for generalized anxiety disorder and posttraumatic stress disorder.	Post-traumatic stress disorder (mental health questionnaire or predicted)	497,803 European ancestry individuals	NA	7q31.1	7	114505470		FOXP2			ENSG00000128573			rs6466488-A	rs6466488	0	6466488	intron_variant	0	NR	9E-10	9.045757490560675		0.012638593	[0.0086-0.0167] unit increase	Affymetrix [NR] (imputed)	N	post-traumatic stress disorder	http://www.ebi.ac.uk/efo/EFO_0001358	GCST90103929	Genome-wide genotyping array
2022-05-27	35181757	Wendt FR	2022-02-18	Mol Psychiatry	www.ncbi.nlm.nih.gov/pubmed/35181757	Using phenotype risk scores to enhance gene discovery for generalized anxiety disorder and posttraumatic stress disorder.	Post-traumatic stress disorder (mental health questionnaire or predicted)	497,803 European ancestry individuals	NA	7q21.3	7	93646703		GNGT1			ENSG00000127928			rs12704688-T	rs12704688	0	12704688	intron_variant	0	NR	4E-9	8.397940008672037		0.011866043	[0.0079-0.0158] unit increase	Affymetrix [NR] (imputed)	N	post-traumatic stress disorder	http://www.ebi.ac.uk/efo/EFO_0001358	GCST90103929	Genome-wide genotyping array
2022-05-27	35181757	Wendt FR	2022-02-18	Mol Psychiatry	www.ncbi.nlm.nih.gov/pubmed/35181757	Using phenotype risk scores to enhance gene discovery for generalized anxiety disorder and posttraumatic stress disorder.	Post-traumatic stress disorder (mental health questionnaire or predicted)	497,803 European ancestry individuals	NA	8p21.3	8	22676719		BIN3 - EGR3	ENSG00000147439	ENSG00000179388		7571	10940	rs10105545-A	rs10105545	0	10105545	intergenic_variant	1	NR	5E-10	9.301029995663981		0.013020629	[0.0089-0.0171] unit decrease	Affymetrix [NR] (imputed)	N	post-traumatic stress disorder	http://www.ebi.ac.uk/efo/EFO_0001358	GCST90103929	Genome-wide genotyping array
2022-05-27	35181757	Wendt FR	2022-02-18	Mol Psychiatry	www.ncbi.nlm.nih.gov/pubmed/35181757	Using phenotype risk scores to enhance gene discovery for generalized anxiety disorder and posttraumatic stress disorder.	Post-traumatic stress disorder (mental health questionnaire or predicted)	497,803 European ancestry individuals	NA	8q21.11	8	72992986		KCNB2 - TERF1	ENSG00000182674	ENSG00000147601		54637	15870	rs6472716-A	rs6472716	0	6472716	intergenic_variant	1	NR	3E-9	8.522878745280337		0.011987997	[0.008-0.016] unit increase	Affymetrix [NR] (imputed)	N	post-traumatic stress disorder	http://www.ebi.ac.uk/efo/EFO_0001358	GCST90103929	Genome-wide genotyping array
2022-05-27	35181757	Wendt FR	2022-02-18	Mol Psychiatry	www.ncbi.nlm.nih.gov/pubmed/35181757	Using phenotype risk scores to enhance gene discovery for generalized anxiety disorder and posttraumatic stress disorder.	Post-traumatic stress disorder (mental health questionnaire or predicted)	497,803 European ancestry individuals	NA	9q22.31	9	93418793		Y_RNA - FAM120AOS	ENSG00000202522	ENSG00000188938		827	12648	rs10992729-T	rs10992729	0	10992729	intergenic_variant	1	NR	3E-12	11.522878745280337		0.014950834	[0.011-0.019] unit decrease	Affymetrix [NR] (imputed)	N	post-traumatic stress disorder	http://www.ebi.ac.uk/efo/EFO_0001358	GCST90103929	Genome-wide genotyping array
2022-05-27	35181757	Wendt FR	2022-02-18	Mol Psychiatry	www.ncbi.nlm.nih.gov/pubmed/35181757	Using phenotype risk scores to enhance gene discovery for generalized anxiety disorder and posttraumatic stress disorder.	Post-traumatic stress disorder (mental health questionnaire or predicted)	497,803 European ancestry individuals	NA	1p31.1	1	72980562		LINC02797 - KRT8P21	ENSG00000285808	ENSG00000229636		126087	124230	rs4233093-A	rs4233093	0	4233093	intergenic_variant	1	NR	3E-11	10.522878745280337		0.013412883	[0.0094-0.0174] unit increase	Affymetrix [NR] (imputed)	N	post-traumatic stress disorder	http://www.ebi.ac.uk/efo/EFO_0001358	GCST90103929	Genome-wide genotyping array
2022-05-27	35181757	Wendt FR	2022-02-18	Mol Psychiatry	www.ncbi.nlm.nih.gov/pubmed/35181757	Using phenotype risk scores to enhance gene discovery for generalized anxiety disorder and posttraumatic stress disorder.	Post-traumatic stress disorder (mental health questionnaire or predicted)	497,803 European ancestry individuals	NA	11q12.1	11	57883324		OR5BA1P - OR5AZ1P	ENSG00000255303	ENSG00000180714		16045	33973	rs2509805-T	rs2509805	0	2509805	intergenic_variant	1	NR	5E-12	11.301029995663981		0.014981963	[0.011-0.019] unit increase	Affymetrix [NR] (imputed)	N	post-traumatic stress disorder	http://www.ebi.ac.uk/efo/EFO_0001358	GCST90103929	Genome-wide genotyping array
2022-05-27	35181757	Wendt FR	2022-02-18	Mol Psychiatry	www.ncbi.nlm.nih.gov/pubmed/35181757	Using phenotype risk scores to enhance gene discovery for generalized anxiety disorder and posttraumatic stress disorder.	Post-traumatic stress disorder (mental health questionnaire or predicted)	497,803 European ancestry individuals	NA	11q25	11	133662104		OPCML - LINC02743	ENSG00000183715	ENSG00000255258		129603	121567	rs10791303-T	rs10791303	0	10791303	intergenic_variant	1	NR	1E-9	9.0		0.0126282945	[0.0085-0.0167] unit decrease	Affymetrix [NR] (imputed)	N	post-traumatic stress disorder	http://www.ebi.ac.uk/efo/EFO_0001358	GCST90103929	Genome-wide genotyping array
2022-05-27	35181757	Wendt FR	2022-02-18	Mol Psychiatry	www.ncbi.nlm.nih.gov/pubmed/35181757	Using phenotype risk scores to enhance gene discovery for generalized anxiety disorder and posttraumatic stress disorder.	Post-traumatic stress disorder (mental health questionnaire or predicted)	497,803 European ancestry individuals	NA	11q23.2	11	112956992		LINC02763 - NCAM1	ENSG00000254968	ENSG00000149294		332425	4283	rs4937872-A	rs4937872	0	4937872	regulatory_region_variant	1	NR	4E-9	8.397940008672037		0.012073822	[0.008-0.0161] unit decrease	Affymetrix [NR] (imputed)	N	post-traumatic stress disorder	http://www.ebi.ac.uk/efo/EFO_0001358	GCST90103929	Genome-wide genotyping array
2022-05-27	35181757	Wendt FR	2022-02-18	Mol Psychiatry	www.ncbi.nlm.nih.gov/pubmed/35181757	Using phenotype risk scores to enhance gene discovery for generalized anxiety disorder and posttraumatic stress disorder.	Post-traumatic stress disorder (mental health questionnaire or predicted)	497,803 European ancestry individuals	NA	3q22.2	3	135883617		EPHB1 - SDHBP1	ENSG00000154928	ENSG00000242222		623150	42274	rs28758576-T	rs28758576	0	28758576	intergenic_variant	1	NR	1E-8	8.0		0.019170249	[0.013-0.026] unit decrease	Affymetrix [NR] (imputed)	N	post-traumatic stress disorder	http://www.ebi.ac.uk/efo/EFO_0001358	GCST90103929	Genome-wide genotyping array
2022-05-27	35181757	Wendt FR	2022-02-18	Mol Psychiatry	www.ncbi.nlm.nih.gov/pubmed/35181757	Using phenotype risk scores to enhance gene discovery for generalized anxiety disorder and posttraumatic stress disorder.	Post-traumatic stress disorder (mental health questionnaire or predicted)	497,803 European ancestry individuals	NA	12q24.22	12	117223022		NOS1			ENSG00000089250			rs2271985-C	rs2271985	0	2271985	intron_variant	0	NR	1E-8	8.0		0.014628444	[0.0096-0.0196] unit decrease	Affymetrix [NR] (imputed)	N	post-traumatic stress disorder	http://www.ebi.ac.uk/efo/EFO_0001358	GCST90103929	Genome-wide genotyping array
2022-05-27	35181757	Wendt FR	2022-02-18	Mol Psychiatry	www.ncbi.nlm.nih.gov/pubmed/35181757	Using phenotype risk scores to enhance gene discovery for generalized anxiety disorder and posttraumatic stress disorder.	Post-traumatic stress disorder (mental health questionnaire or predicted)	497,803 European ancestry individuals	NA	4p15.1	4	28364400		IGBP1P5 - RN7SL101P	ENSG00000250858	ENSG00000243548		778256	346798	rs11933210-T	rs11933210	0	11933210	intron_variant	1	NR	3E-8	7.522878745280337		0.014920742	[0.0096-0.0202] unit increase	Affymetrix [NR] (imputed)	N	post-traumatic stress disorder	http://www.ebi.ac.uk/efo/EFO_0001358	GCST90103929	Genome-wide genotyping array
2022-05-27	35181757	Wendt FR	2022-02-18	Mol Psychiatry	www.ncbi.nlm.nih.gov/pubmed/35181757	Using phenotype risk scores to enhance gene discovery for generalized anxiety disorder and posttraumatic stress disorder.	Post-traumatic stress disorder (mental health questionnaire or predicted)	497,803 European ancestry individuals	NA	14q24.1	14	68974289		ACTN1			ENSG00000072110			rs2012820-A	rs2012820	0	2012820	intron_variant	0	NR	4E-8	7.3979400086720375		0.012296329	[0.0079-0.0167] unit decrease	Affymetrix [NR] (imputed)	N	post-traumatic stress disorder	http://www.ebi.ac.uk/efo/EFO_0001358	GCST90103929	Genome-wide genotyping array
2022-05-27	35181757	Wendt FR	2022-02-18	Mol Psychiatry	www.ncbi.nlm.nih.gov/pubmed/35181757	Using phenotype risk scores to enhance gene discovery for generalized anxiety disorder and posttraumatic stress disorder.	Post-traumatic stress disorder (mental health questionnaire or predicted)	497,803 European ancestry individuals	NA	5q21.3	5	108388814		FBXL17 - LINC01023	ENSG00000145743	ENSG00000272523		6716	336893	rs11949077-T	rs11949077	0	11949077	intron_variant	1	NR	5E-10	9.301029995663981		0.015229859	[0.01-0.02] unit decrease	Affymetrix [NR] (imputed)	N	post-traumatic stress disorder	http://www.ebi.ac.uk/efo/EFO_0001358	GCST90103929	Genome-wide genotyping array
2022-05-27	35181757	Wendt FR	2022-02-18	Mol Psychiatry	www.ncbi.nlm.nih.gov/pubmed/35181757	Using phenotype risk scores to enhance gene discovery for generalized anxiety disorder and posttraumatic stress disorder.	Post-traumatic stress disorder (mental health questionnaire or predicted)	497,803 European ancestry individuals	NA	5q33.1	5	153160794		LINC01470			ENSG00000249484			rs2910032-T	rs2910032	0	2910032	intron_variant	0	NR	3E-8	7.522878745280337		0.011254229	[0.0073-0.0152] unit decrease	Affymetrix [NR] (imputed)	N	post-traumatic stress disorder	http://www.ebi.ac.uk/efo/EFO_0001358	GCST90103929	Genome-wide genotyping array
2022-05-27	35181757	Wendt FR	2022-02-18	Mol Psychiatry	www.ncbi.nlm.nih.gov/pubmed/35181757	Using phenotype risk scores to enhance gene discovery for generalized anxiety disorder and posttraumatic stress disorder.	Post-traumatic stress disorder (mental health questionnaire or predicted)	497,803 European ancestry individuals	NA	5q31.3	5	140845552		PCDHA6, PCDHA5, PCDHA7, PCDHA3, PCDHA1, PCDHA8, PCDHA4, PCDHA2			ENSG00000081842, ENSG00000204965, ENSG00000204963, ENSG00000255408, ENSG00000204970, ENSG00000204962, ENSG00000204967, ENSG00000204969			rs251350-T	rs251350	0	251350	intron_variant	0	NR	4E-8	7.3979400086720375		0.01113201	[0.0072-0.0151] unit increase	Affymetrix [NR] (imputed)	N	post-traumatic stress disorder	http://www.ebi.ac.uk/efo/EFO_0001358	GCST90103929	Genome-wide genotyping array
2022-05-27	35181757	Wendt FR	2022-02-18	Mol Psychiatry	www.ncbi.nlm.nih.gov/pubmed/35181757	Using phenotype risk scores to enhance gene discovery for generalized anxiety disorder and posttraumatic stress disorder.	Post-traumatic stress disorder (mental health questionnaire or predicted)	497,803 European ancestry individuals	NA	18q21.2	18	55585157		TCF4			ENSG00000196628			rs599550-A	rs599550	0	599550	intron_variant	0	NR	2E-10	9.698970004336019		0.017865093	[0.012-0.023] unit increase	Affymetrix [NR] (imputed)	N	post-traumatic stress disorder	http://www.ebi.ac.uk/efo/EFO_0001358	GCST90103929	Genome-wide genotyping array
2022-05-27	35181757	Wendt FR	2022-02-18	Mol Psychiatry	www.ncbi.nlm.nih.gov/pubmed/35181757	Using phenotype risk scores to enhance gene discovery for generalized anxiety disorder and posttraumatic stress disorder.	Post-traumatic stress disorder (mental health questionnaire or predicted)	497,803 European ancestry individuals	NA	7p22.3	7	2047179		MAD1L1			ENSG00000002822			rs10235664-T	rs10235664	0	10235664	intron_variant	0	NR	5E-11	10.301029995663981		0.015352225	[0.011-0.02] unit increase	Affymetrix [NR] (imputed)	N	post-traumatic stress disorder	http://www.ebi.ac.uk/efo/EFO_0001358	GCST90103929	Genome-wide genotyping array
2022-05-27	35181757	Wendt FR	2022-02-18	Mol Psychiatry	www.ncbi.nlm.nih.gov/pubmed/35181757	Using phenotype risk scores to enhance gene discovery for generalized anxiety disorder and posttraumatic stress disorder.	Post-traumatic stress disorder (phenotype risk score)	497,803 European ancestry individuals	NA	15q24.1	15	73720068		CD276 - INSYN1	ENSG00000103855	ENSG00000205363		5554	15390	rs1038093-T	rs1038093	0	1038093	regulatory_region_variant	1	NR	4E-8	7.3979400086720375		0.011470483	[0.0074-0.0156] unit increase	Affymetrix [NR] (imputed)	N	post-traumatic stress disorder	http://www.ebi.ac.uk/efo/EFO_0001358	GCST90103931	Genome-wide genotyping array
2022-05-27	35181757	Wendt FR	2022-02-18	Mol Psychiatry	www.ncbi.nlm.nih.gov/pubmed/35181757	Using phenotype risk scores to enhance gene discovery for generalized anxiety disorder and posttraumatic stress disorder.	Post-traumatic stress disorder (phenotype risk score)	497,803 European ancestry individuals	NA	16q23.1	16	77019750		MIR4719 - MON1B	ENSG00000266426	ENSG00000103111		150731	171085	rs284949-T	rs284949	0	284949	intergenic_variant	1	NR	9E-9	8.045757490560675		0.012154574	[0.008-0.0163] unit decrease	Affymetrix [NR] (imputed)	N	post-traumatic stress disorder	http://www.ebi.ac.uk/efo/EFO_0001358	GCST90103931	Genome-wide genotyping array
2022-05-27	35181757	Wendt FR	2022-02-18	Mol Psychiatry	www.ncbi.nlm.nih.gov/pubmed/35181757	Using phenotype risk scores to enhance gene discovery for generalized anxiety disorder and posttraumatic stress disorder.	Post-traumatic stress disorder (phenotype risk score)	497,803 European ancestry individuals	NA	17q21.31	17	45898049		MAPT, MAPT-IT1			ENSG00000186868, ENSG00000279685			rs62056789-A	rs62056789	0	62056789	non_coding_transcript_exon_variant	0	NR	1E-16	16.0		0.020086838	[0.015-0.025] unit decrease	Affymetrix [NR] (imputed)	N	post-traumatic stress disorder	http://www.ebi.ac.uk/efo/EFO_0001358	GCST90103931	Genome-wide genotyping array
2022-05-27	35181757	Wendt FR	2022-02-18	Mol Psychiatry	www.ncbi.nlm.nih.gov/pubmed/35181757	Using phenotype risk scores to enhance gene discovery for generalized anxiety disorder and posttraumatic stress disorder.	Post-traumatic stress disorder (phenotype risk score)	497,803 European ancestry individuals	NA	17q24.2	17	67845169		BPTF			ENSG00000171634			rs2365467-A	rs2365467	0	2365467	intron_variant	0	NR	1E-8	8.0		0.0145945605	[0.0096-0.0196] unit decrease	Affymetrix [NR] (imputed)	N	post-traumatic stress disorder	http://www.ebi.ac.uk/efo/EFO_0001358	GCST90103931	Genome-wide genotyping array
2022-05-27	35181757	Wendt FR	2022-02-18	Mol Psychiatry	www.ncbi.nlm.nih.gov/pubmed/35181757	Using phenotype risk scores to enhance gene discovery for generalized anxiety disorder and posttraumatic stress disorder.	Post-traumatic stress disorder (phenotype risk score)	497,803 European ancestry individuals	NA	18q21.2	18	55371253		TCF4			ENSG00000196628			rs1630422-A	rs1630422	0	1630422	intron_variant	0	NR	2E-9	8.698970004336019		0.032197773	[0.022-0.043] unit decrease	Affymetrix [NR] (imputed)	N	post-traumatic stress disorder	http://www.ebi.ac.uk/efo/EFO_0001358	GCST90103931	Genome-wide genotyping array
2016-01-15	26114229	Ashley-Koch AE	2015-06-12	J Affect Disord	www.ncbi.nlm.nih.gov/pubmed/26114229	Genome-wide association study of posttraumatic stress disorder in a cohort of Iraq-Afghanistan era veterans.	Post-traumatic stress disorder	949 non-Hispanic black individuals, 759 European ancestry individuals	NA	5q34	5	161042632	intergenic	LINC02159 - GABRB2	ENSG00000253417	ENSG00000145864		104006	245797	rs17504106-?	rs17504106	0	17504106	regulatory_region_variant	1	NR	5E-6	5.301029995663981	AA	2.97	[NR]	Illumina [up to 5616481] (imputed)	N	post-traumatic stress disorder	http://www.ebi.ac.uk/efo/EFO_0001358	GCST002963	Genome-wide genotyping array
2016-01-15	26114229	Ashley-Koch AE	2015-06-12	J Affect Disord	www.ncbi.nlm.nih.gov/pubmed/26114229	Genome-wide association study of posttraumatic stress disorder in a cohort of Iraq-Afghanistan era veterans.	Post-traumatic stress disorder	949 non-Hispanic black individuals, 759 European ancestry individuals	NA	15q14	15	34768262	AK092087	GJD2-DT			ENSG00000250007			rs12232346-?	rs12232346	0	12232346	intron_variant	0	NR	2E-6	5.698970004336019			[NR]	Illumina [up to 5616481] (imputed)	N	post-traumatic stress disorder	http://www.ebi.ac.uk/efo/EFO_0001358	GCST002963	Genome-wide genotyping array
2016-01-15	26114229	Ashley-Koch AE	2015-06-12	J Affect Disord	www.ncbi.nlm.nih.gov/pubmed/26114229	Genome-wide association study of posttraumatic stress disorder in a cohort of Iraq-Afghanistan era veterans.	Post-traumatic stress disorder	949 non-Hispanic black individuals, 759 European ancestry individuals	NA	11p12	11	41798900	intergenic	LINC01499			ENSG00000255171			rs10768747-?	rs10768747	0	10768747	intron_variant	0	NR	5E-6	5.301029995663981	AA	1.66	[NR]	Illumina [up to 5616481] (imputed)	N	post-traumatic stress disorder	http://www.ebi.ac.uk/efo/EFO_0001358	GCST002963	Genome-wide genotyping array
2016-01-15	26114229	Ashley-Koch AE	2015-06-12	J Affect Disord	www.ncbi.nlm.nih.gov/pubmed/26114229	Genome-wide association study of posttraumatic stress disorder in a cohort of Iraq-Afghanistan era veterans.	Post-traumatic stress disorder	949 non-Hispanic black individuals, 759 European ancestry individuals	NA	15q21.3	15	54423444	UNC13C	UNC13C			ENSG00000137766			rs73419609-?	rs73419609	0	73419609	intron_variant	0	NR	6E-6	5.221848749616356	AA	2.22	[NR]	Illumina [up to 5616481] (imputed)	N	post-traumatic stress disorder	http://www.ebi.ac.uk/efo/EFO_0001358	GCST002963	Genome-wide genotyping array
2016-01-15	26114229	Ashley-Koch AE	2015-06-12	J Affect Disord	www.ncbi.nlm.nih.gov/pubmed/26114229	Genome-wide association study of posttraumatic stress disorder in a cohort of Iraq-Afghanistan era veterans.	Post-traumatic stress disorder	949 non-Hispanic black individuals, 759 European ancestry individuals	NA	7q33	7	136199823	intergenic	Y_RNA - TRPC6P8	ENSG00000202522	ENSG00000236503		69742	62735	rs834811-?	rs834811	0	834811	intron_variant	1	NR	7E-6	5.154901959985743	AA	1.63	[NR]	Illumina [up to 5616481] (imputed)	N	post-traumatic stress disorder	http://www.ebi.ac.uk/efo/EFO_0001358	GCST002963	Genome-wide genotyping array
2016-01-15	26114229	Ashley-Koch AE	2015-06-12	J Affect Disord	www.ncbi.nlm.nih.gov/pubmed/26114229	Genome-wide association study of posttraumatic stress disorder in a cohort of Iraq-Afghanistan era veterans.	Post-traumatic stress disorder	949 non-Hispanic black individuals, 759 European ancestry individuals	NA	9q22.33	9	98221544	TBC1D2	TBC1D2			ENSG00000095383			rs7866350-?	rs7866350	0	7866350	intron_variant	0	NR	1E-6	6.0	EA	2.27	[NR]	Illumina [up to 5616481] (imputed)	N	post-traumatic stress disorder	http://www.ebi.ac.uk/efo/EFO_0001358	GCST002963	Genome-wide genotyping array
2016-01-15	26114229	Ashley-Koch AE	2015-06-12	J Affect Disord	www.ncbi.nlm.nih.gov/pubmed/26114229	Genome-wide association study of posttraumatic stress disorder in a cohort of Iraq-Afghanistan era veterans.	Post-traumatic stress disorder	949 non-Hispanic black individuals, 759 European ancestry individuals	NA	13q21.1	13	54914870	intergenic	RPL13AP25 - LINC02335	ENSG00000136149	ENSG00000278630		473555	148075	rs1116255-?	rs1116255	0	1116255	regulatory_region_variant	1	NR	5E-6	5.301029995663981	EA	2.19	[NR]	Illumina [up to 5616481] (imputed)	N	post-traumatic stress disorder	http://www.ebi.ac.uk/efo/EFO_0001358	GCST002963	Genome-wide genotyping array
2016-01-15	26114229	Ashley-Koch AE	2015-06-12	J Affect Disord	www.ncbi.nlm.nih.gov/pubmed/26114229	Genome-wide association study of posttraumatic stress disorder in a cohort of Iraq-Afghanistan era veterans.	Post-traumatic stress disorder	949 non-Hispanic black individuals, 759 European ancestry individuals	NA	8q22.1	8	96500749	SDC2	SDC2			ENSG00000169439			rs2437772-?	rs2437772	0	2437772	intron_variant	0	NR	6E-6	5.221848749616356	EA	1.79	[NR]	Illumina [up to 5616481] (imputed)	N	post-traumatic stress disorder	http://www.ebi.ac.uk/efo/EFO_0001358	GCST002963	Genome-wide genotyping array
2016-01-15	26114229	Ashley-Koch AE	2015-06-12	J Affect Disord	www.ncbi.nlm.nih.gov/pubmed/26114229	Genome-wide association study of posttraumatic stress disorder in a cohort of Iraq-Afghanistan era veterans.	Post-traumatic stress disorder	949 non-Hispanic black individuals, 759 European ancestry individuals	NA	4p15.1	4	31288660	intergenic	LINC02497 - LINC02501	ENSG00000251182	ENSG00000249882		76982	217762	rs61793204-?	rs61793204	0	61793204	intergenic_variant	1	NR	9E-6	5.045757490560675	EA	2.5	[NR]	Illumina [up to 5616481] (imputed)	N	post-traumatic stress disorder	http://www.ebi.ac.uk/efo/EFO_0001358	GCST002963	Genome-wide genotyping array
2024-01-18	37344610	Saenz de Viteri S	2023-06-21	Mol Psychiatry	www.ncbi.nlm.nih.gov/pubmed/37344610	Genomic risk for post-traumatic stress disorder in families densely affected with alcohol use disorders.	Post-traumatic stress disorder	3,510 European ancestry individuals, 1,468 African ancestry individuals	NA	5q31.1	5	133843389		FSTL4 - WSPAR	ENSG00000053108	ENSG00000249073		230848	70288	rs2457174-T	rs2457174	0	2457174	intergenic_variant	1	NR	3E-7	6.522878745280337		5.131	unit decrease	Affymetrix, Illumina [7009929] (imputed)	N	post-traumatic stress disorder	http://www.ebi.ac.uk/efo/EFO_0001358	GCST90308728	Genome-wide genotyping array
2024-01-18	37344610	Saenz de Viteri S	2023-06-21	Mol Psychiatry	www.ncbi.nlm.nih.gov/pubmed/37344610	Genomic risk for post-traumatic stress disorder in families densely affected with alcohol use disorders.	Post-traumatic stress disorder	3,510 European ancestry individuals, 1,468 African ancestry individuals	NA	5q31.1	5	133843097		FSTL4 - WSPAR	ENSG00000053108	ENSG00000249073		230556	70580	rs2431560-A	rs2431560	0	2431560	intergenic_variant	1	NR	4E-7	6.3979400086720375		5.093	unit decrease	Affymetrix, Illumina [7009929] (imputed)	N	post-traumatic stress disorder	http://www.ebi.ac.uk/efo/EFO_0001358	GCST90308728	Genome-wide genotyping array
2024-01-18	37344610	Saenz de Viteri S	2023-06-21	Mol Psychiatry	www.ncbi.nlm.nih.gov/pubmed/37344610	Genomic risk for post-traumatic stress disorder in families densely affected with alcohol use disorders.	Post-traumatic stress disorder	3,510 European ancestry individuals, 1,468 African ancestry individuals	NA	9q31.2	9	105451124		FSD1L			ENSG00000106701			rs9969773-T	rs9969773	0	9969773	intron_variant	0	NR	4E-7	6.3979400086720375		5.071	unit decrease	Affymetrix, Illumina [7009929] (imputed)	N	post-traumatic stress disorder	http://www.ebi.ac.uk/efo/EFO_0001358	GCST90308728	Genome-wide genotyping array
2024-01-18	37344610	Saenz de Viteri S	2023-06-21	Mol Psychiatry	www.ncbi.nlm.nih.gov/pubmed/37344610	Genomic risk for post-traumatic stress disorder in families densely affected with alcohol use disorders.	Post-traumatic stress disorder	3,510 European ancestry individuals, 1,468 African ancestry individuals	NA	12q23.1	12	96875844		CFAP54 - EEF1A1P33	ENSG00000188596	ENSG00000258846		289	24853	rs71439002-C	rs71439002	0	71439002	intergenic_variant	1	NR	1E-6	6.0		4.895	unit increase	Affymetrix, Illumina [7009929] (imputed)	N	post-traumatic stress disorder	http://www.ebi.ac.uk/efo/EFO_0001358	GCST90308728	Genome-wide genotyping array
2024-01-18	37344610	Saenz de Viteri S	2023-06-21	Mol Psychiatry	www.ncbi.nlm.nih.gov/pubmed/37344610	Genomic risk for post-traumatic stress disorder in families densely affected with alcohol use disorders.	Post-traumatic stress disorder	3,510 European ancestry individuals, 1,468 African ancestry individuals	NA	5q31.1	5	133874322		FSTL4 - WSPAR	ENSG00000053108	ENSG00000249073		261781	39355	rs2452852-A	rs2452852	0	2452852	regulatory_region_variant	1	NR	1E-6	6.0		4.889	unit decrease	Affymetrix, Illumina [7009929] (imputed)	N	post-traumatic stress disorder	http://www.ebi.ac.uk/efo/EFO_0001358	GCST90308728	Genome-wide genotyping array
2024-01-18	37344610	Saenz de Viteri S	2023-06-21	Mol Psychiatry	www.ncbi.nlm.nih.gov/pubmed/37344610	Genomic risk for post-traumatic stress disorder in families densely affected with alcohol use disorders.	Post-traumatic stress disorder	3,510 European ancestry individuals, 1,468 African ancestry individuals	NA	4q24	4	106417893		GIMD1 - LINC02173	ENSG00000250298	ENSG00000249613		49115	15596	rs7668166-C	rs7668166	0	7668166	intergenic_variant	1	NR	1E-6	6.0		4.865	unit decrease	Affymetrix, Illumina [7009929] (imputed)	N	post-traumatic stress disorder	http://www.ebi.ac.uk/efo/EFO_0001358	GCST90308728	Genome-wide genotyping array
